product,rating,text
10006894,5.0,неудобно ковыряться в зубах
10006894,5.0,"Ребята, ну как цена может быть минусом?! 
В общем, я взяла и не жалею. Особенный кайф при просмотре любимых шоу и сериалов в 720р.  
Тех, кто жалуются, что в дверь не пролазит, не понимаю. Элементарно поднимается в квартиру через окно на тросах. Пока стоит на своей подставке,  потом хочу на стену перевесить (немного беспокоит, что в доме деревянные перекрытия, но думаю все будет пучком ). Теперь жду от самсунгов двд-плеер такого же премиум уровня."
10006894,5.0,Заменил всю остальную мебель в комнате
10006894,5.0,НЕТ
10006894,5.0,Всегда мечтал о большом телевизоре. Специально продал квартиру!.... холодно конечно на улице.
10006894,5.0,Гигансий телевизор
10006894,5.0,Остался без квартиры 
10006894,5.0,"Долгое время искал наиболеее бездарный способ потратить деньги. Думал купить квартиру дочери, машину сыну, хотел вложить их в благотварительность, но увидев это ящик понял, что это лучшее вложение средств, которое только можно придумать!"
10006894,5.0,Теперь есть на чем смотреть Дом 2
10006894,5.0,"Их нет, дом 2 Всемогущий!"
10006894,4.0,"Телевизор неплохой,как раз размерчик для моего коттеджа,но вот когда смотрю ранеток в 3 d нет эффекта полного присутствия"
10006894,5.0,"когда заносили разобрали крышу у коттеджа, за одно сделали новый ремонт, правда дом потом продали, зачем он, на улице с таким теликом жить гораздо лучше, везде входит, ничего не закрывает!!!"
10006894,5.0,удобно смотреть магазин на диване
10006894,5.0,пришлось построить еще один этаж
10006894,5.0,"Телек отличный! Правда соседи жалуются по ночам, что громко включаю."
10006894,5.0,Да мне с таким ТВ уже всё-равно когда выпустят!
10006894,5.0,Еле-еле вошёл в дверь камеры.
10006894,3.0,Неудобно смотреть когда прыгаешь с него!Провод надо тащить прямо до водоёма!
10006894,3.0,"Шикарный угол , самое то что бы сделать трамплин для вейкборда !"
10006894,3.0,Для трамплина как оказалось одного было мало!
10006894,5.0,"Купил в сарай вместо стены, получилось тепло и уютно!"
10006894,5.0,"Цветной, недорогой, показывает новости про Украину и Сирию."
10006894,5.0,"Пришлось немного пожить на улице, плоский(вазу не поставить)("
10006894,3.0,"Очень понравились отзывы покупателей, вот и купили себе."
10006894,3.0,Цена привлекательная!
10006894,5.0,купил штук 8-10 ну что бы были 
10006894,5.0,цена 
10006894,5.0,слишком мал для моего дома 
10006894,4.0,"Ура, накопила на телек! А чуть позже и на доставку! Правда пришлось продать две квартиры. Получается копить на этот телек начала еще моя бабушка. Снимаю звезду за комплектацию: почему 3D очков в комплекте только 2, если перед экраном может сесть вся общага?"
10006894,4.0,"Телевизор отличный, мне понравился. Смотрю аниме на нём. Очень крутая диагональ. Изогнутый. В большом доме в гостиной смотрится великолепно!"
10006894,4.0,Большой экран. Для моего дома подошёл. Нормальная цена.
10006894,4.0,"Нету, только иногда хочется залезть в 2D мир."
10006894,5.0,"Купил себе такую штуку. В квартиру не влез, пришлось поднимать через балкон и оставлять на балконе. За то теперь у меня отличные виды за окном. Хочешь мальдивы, хочешь альпы, хочешь Путин, но чаще Саша Грей игриво смотрит из окна на меня."
10006894,5.0,"Отлично греется, можно использовать в качестве обогревателя!"
10006894,5.0,Маловат размер экрана
10006894,1.0,"Лазерный прицел немного бликует на движущихся по экрану человеках. Пока не понятно, чья это вина - производителей телика или винтовки. А вообще - отличный выбор.Можно рассмотреть детали высадки на луну, снятой в Голливуде."
10006894,1.0,Хороший товар поднимает продажи.
10006894,1.0,Нет текста на иврите.
10006894,5.0,"Друг купил новую беху, я тоже хотел выделиться, но так как у меня прав нет, я решил купить тв. Правда работаю сисадмином в местной поликлинике, но это не страшно. Продал трешку, купил комнату в коммуналке. Правда пришлось отказаться от окна, так как все пространство стены занял телевизор. Сейчас думаю продать почку, так как я не пью, обе мне ни к чему, главврач обещал помочь с этим. Вы знаете, картинка просто класс, особенно когда смотришь путешествия по Парижу под ужин дошираком. Друг на бехе сказал что дебил, но он просто завидует. Не слушайте никого, покупайте этот замечательный тв. Он полностью поменял мою жизнь. "
10006894,5.0,Мотивация работать больше
10006894,5.0,За такую цену их нет!
10006894,5.0,"На работе есть спортзал для себя, телек брали для трансляции мотивационных роликов.  Пришлось расширить комнатушку... Поставили телевизор вверх ногами, ножки заменили турник и брусья.  Но беда - на импровизированном снаряде помещаются только двое . 
Точно, купим еще один. "
10006894,5.0,Сэкономили на турнике!
10006894,5.0,Не помещаются трое!
10006894,5.0,"Скинулись с пацанами на работе и купили в бытовку чтоб смотреть новогодние выпуски, немного разорились на доставке , но купон это скомпенсировал. Телевизор хороший, как обогреватель идеальный, печку убрали, а то шибко жарко. Показывает хорошо, смотрели фильм Девчата в UHD с флэшки, подключали Денди- все работает!"
10006894,5.0,хорошо вписался в интерьер бытовки на работе
10006894,5.0,не делает лед (летом актуально)
10006894,5.0,"Купил данный девайс с целью экономии электроэнергии, т.к. старый ламповый телик потреблял 1 кВт электричества, а это неоправданно много, неэкологично, да и вообще влетало в копеечку при оплате квартплаты. Новый телевизор потребляет на 144 Вт меньше, что позволит экономить 1,15 кВт*ч электроэнергии в день, т.е. 419 кВт*ч в год! 
Не радует срок окупаемости, но что поделать! "
10006894,5.0,Если по центру от телевизора поставить чайник и включить солнечную картинку - вода в чайнике закипает за 3 минуты
10006894,5.0,"Чтобы посмотреть мой любимый сериал ""Спасатели Малибу"" пришлось разжиться специальной жаростойкой одеждой"
10006894,5.0,Подарила сегодня директору этот  телевизор на юбилей. Наталья Евгеньевна в восторге. Всем рекомендую. 
10006894,5.0,Отличный подарок. + бонус на карту - куплю фен.
10006894,5.0,"Смотрим всем Белым Домом!!!
"
10006894,5.0,доставка с России 
10006894,5.0,"Наши инженеры сказали что тут не полный 4К, объявляем войну Ю. Корее"
10006894,5.0,"Не знаю как вы, но я человек состоятельный работаю в IT, держу лавку жижок и магазин гидроскутеров. Могу себе позволить такой роскоши. Жаль в комплекте нету usb входа, парить люблю возле телевизора."
10006894,5.0,Если присмотреться можно разглядеть волоски на подбородке в телеведущей новостей.
10006894,5.0,"Когда ночью смотришь, через окно освещает еще два квартала улицы."
10006894,5.0,"Недавно купили данный телевизор в кредит. В договоре кредитования упоминаются даже правнуки. До сих пор не можем поверить, что нам его одобрили.  Так как семья у нас большая, пришлось продать младшенького, чтоб хоть 10 тыс. скрестили. В нашем поселке ловит только 2 канала, теперь хоть в хорошем качестве нечего смотреть, а то совсем тоска была. На интернет, к сожалению, денег уже нет. Поэтому смотрим передачу Давай поженимся всей семьей с наслаждением уплетая одну пачку доширака на семерых. Кстати в квартире зимой стало заметно теплее от телевизора. P/S Думаем открыть кинотеатр в поселке. Осталось решить вопрос с деньгами на интерент"
10006894,5.0,В квартире заметно теплее зимой
10006894,5.0,дороговато
10006894,5.0,"Достался от бабушки, недолго думая продал, открыл на вырученые деньги у себя в селе кинотеатр, теперь я бизнесмен"
10006894,5.0,Большой
10006894,5.0,Большой
10006894,5.0,"Купил для своей деревни, до этого смотрели старые пленочные индийские фильмы в местном СДК. Стоимость фильма стоило 2 яйца, теперь пришлось поднять цену до одного петуха или 2 куриц. Теперь стал фермером, завтра поеду в Москву выбирать Геленваген(не знаю как пишется). "
10006894,5.0,можно флешку от магнитолы с копейки поставить и слушать музыку
10006894,5.0,"Надо писать предупреждение, что при 3 d просмотре старшее поколение топором начнут кидатся "
10006894,5.0,"Практичный. Ленка Летучая с Тараканусами в Московских ресторанах до каждой деталинки виднее. Жена первее самой Ленуси нарушения стала замечать, и нечестных поворят поругивать. Еще Орел в орешках смотрим - на отпуск перестали тратиться, это Бложенство просто словно переносит нас в те страны, где можно погулять и в рюгзаках, и с золотой картой! Чудо чудеснейшеее!!!!!"
10006894,5.0,Тв от Бога
10006894,5.0,Бессмертен
10006894,5.0,"Есть нюансы, и меня здесь можно понять.  Во-первых,  в комплекте нет комнатной антенны - пришлось подключать ту, что монтировал еще мой папа, Абрам Моисеевич. Во-вторых, большие сложности с подключением видео-магнитофона Funai-VHS: не могу понять, куда тыкать провода. В-третьих, эта цена доставки - могли бы включить при такой цене в стоимость.  согласитесь, это неприятно. 

Иными словами: покупка ответственная, нужно хорошо все взвесить, прежде чем приобретать. Цена все-таки не самая маленькая, чтобы таки не делать себе нервы по пустякам. "
10006894,5.0,Нормально. Для отдыха нормально.
10006894,5.0,"Имеются и минусы, читайте отзыв."
10006894,5.0,"годно, не считая доставки. "
10006894,5.0,"Хорошо подошёл на кухню, да и 10000 бонусов приятный сюрприз"
10006894,5.0,доставка 350р
10006894,5.0,Рекомендую
10006894,5.0,цена
10006894,5.0,"Я продал квартиру, но на телевизор все еще не хватало - пришлось несколько месяцев собирать бутылки и металлолом на окраинах, чтобы добавить заветные копейки, которые мне не хватало до покупки. Приобретя телевизор, я, как и многие его обладатели, столкнулся с проблемой отсутствия жилья, но тут я вспомнил про заброшенный завод на юге и проблема была решена. Проведя электричество из соседнего садоводства, я стал скрываться с телевизором там, смастерив антенну самостоятельно из того что нашел на ближайшей помойки. Особенно хорошо на телевизоре смотрелись передачи российского телевидения, транслируемые по традиции в разрешении 320 на 240, такого фееричного Петросяна и новостей на Первом я еще не видел. Ни о чем не жалею, советую всем!"
10006894,5.0,разбили копилку сына и купили его. Фильмы 18+ лучше не смотреть опасно для психики. Ну зато пока хоккей смотрел то размял все мышци шеи. Можно использовать вместо камина. Снял пленку с экрана и сделал из нее гидроизоляцию в бассейне
10006894,5.0,Размерчик
10006894,5.0,Для того что бы повесить пришлось купить несколько сотых швеллеров и бригаду таджиков
10006894,5.0,"Хотел купить, но промокод на 2000 руб не применился("
10006894,5.0,престиж
10006894,5.0,нет скидок
10006894,5.0,"При наведении курсора на кнопку ""Добавить в корзину"" служба безопастности Северной Кореи заметила странную активность на портах 8080 и регистрах безопасности процессора ПеньТиУМ. Видимо Сноуден кое что упустил. Решили что безопаснее позвонить Южным братьям и заказать напрямую с завода. При попытке позвонить понял, что пальцы не лезут в диск номеронабирателя, а на диске нет знака +, позвал связиста смазали диск, увеличили отверстия, но так и не позвонили на завод. Ришили заказать по почте. Нацарапали на граните, заказали, ждём сие чудо , даже подвели новую ЖД ветку к границе Южан. Братья обещали ответить..."
10006894,4.0,Купил в загородный дом (дом не газифицирован). После установки покупки в доме необходимость в газификации отпала - обогреваю дом 186 кв.м. телевизором.
10006894,4.0,много
10006894,4.0,тоже не без них
10006894,1.0,"Мне не нравится, слишком маленький для моей гостиной. Повесил в гараже. "
10006894,5.0,"Если у вас однушка, а вы хотите разделить комнату - достаточно купить этот телевизор! Разделит комнату на две, выгодное вложение!"
10006894,5.0,Большой экран
10006894,5.0,Нет минусов!
10006894,5.0,"Повесил у себя перед входом в самолетный ангар вместо прожектора. Просто супер. Транслируем на него только белый цвет. Освещает всю территорию, плюс зимой не даёт лечь снежному покрову (прогревает почву на 3 метра). В результате серьёзная экономия на дворнике!"
10006894,5.0,"От излучаемого радиоактивного фона летом дохнут все комары в радиусе 1,5 километра"
10006894,5.0,"Короткий шнур для 220 V, на пульте не было целлофана (пульт исцарапали, стёрлась кнопка порноканала)"
10006894,5.0,"Прикупил остров небольшой, скалистый, в Баренцевом море. И как то надо вертолетную площадку освещать, причал и для ориентации кораблей что-то придумать. А тут в недрах острова оказался экспериментальный советский реактор. Топливный элемент сел почти, но для этого телика хватает.  И вертолетная площадка освещена и наледи нету, и в море видно на несколько километров и бухту освещает. И это еще только от серого шума, ибо спутниковой антенны не завезли. Ждал сие чудо месяц, но за такую сумму да по всей России по моему нормально. Всем советую. "
10006894,5.0,Хорошо освещает
10006894,5.0,"Не каждая электросеть потянет его, без атомного реактора не обойтись."
10006894,5.0,"Купил как и все, после прочтения отзывов об этом чудо телевизоре, ведь негоже простому гражданину России отставать от заморских шейхов. Теперь новости о каком-то там кризисе, смотрятся на нём просто нелепо. После покупки наконец-то я понял слова из предсказаний провидцев о наступлении золотого века.."
10006894,5.0,Жирные
10006894,5.0,От нищебродов
10006894,5.0,"Люди, потерпите ,мне еще чуть чуть за него надо доплатить. "
10006894,5.0,"Стильный, давно такой хотел."
10006894,5.0,"Банк рухнул, когда оплатил картой моего банка."
10006894,5.0,"Кто говорит что в медицине у нас все плохо - это не правда. Сверху спустили деньги. На общем собрании больницы подняли вопрос: на что тратить? На новый томограф, на зарплаты сотрудникам или на нужды больницы. Все единогласно проголосовали за нужды сотрудников. Купили этот телевизор, поставили в моем кабинете. Очень нравится смотреть Интернов на нём, Быков прямо в два раза смешнее когда крупнее выглядит и громче орёт. Медперсонал тоже ходят смотреть Интернов, так как очереди в коридорах не большие, только до лестниц."
10006894,5.0,Громкий звук (заглушает пациентов)
10006894,5.0,Громкий звук (нельзя находиться рядом)
10006894,5.0,"Пока еще не выплатил прошлый кредит за первую Звезду Смерти, и уже начал собирать новую, решил занять и купил себе туда этот телевизор . Поставил пока что его в зал для йоги и гимнастики. Пока не разобрался с настройками, но изображение вытянуто на весь экран. и ловит только новости про Украину.  "
10006894,5.0,плюсы
10006894,5.0,минусы
10006894,5.0,"Мои любимые детишки подарили папке телик на день рождения.видимо за то,что я прошел их тест на доверие (подписал их завещание) радости небыло предела!для телика соорудили специальную зеркальную комнату,чтобы атмосферку нагоняло.Садимся и смотрм.Запах какой-то палёной плоти от телика исходит,видимо мышка залезла внутрь.Что было дальше я,если честно,не помню .Очнулся в больнице и мне сообщили что черепа и мозги детей прожгло внутренностями моего взорвавшегося глаза ,а сам я доживу последние дни котсплея девочку из сайлент хилла.а телик хороший,да,всем советую"
10006894,5.0,Отличный телик.
10006894,5.0,"Я,кажется,сдохну"
10006894,5.0,"Купил это чудо техники, конечно пришлось немножко денег занять у Димы, у Сергея, у другого Сергея, в общем кого увидел ,  на работе.
Отличный телевизор, рекомендую."
10006894,5.0,Плюс
10006894,5.0,Минус
10006894,5.0,Рекомендую брать! Если есть деньги - почему бы не приобрести?
10006894,5.0,"Живу на севере. С отоплением проблемы, было очень холодно в квартире. После покупки данного ТВ стало в разы теплее, не только мне, но и соседям снизу, сверху и с правого боку. Есть USB-вход, и 1 HDMI.  Смотрю фильмы в 8K, жарю яичнику на нем. "
10006894,5.0,"Оказался черно-белым, что для меня удивительно. За такие деньги могли бы поставить цветную матрицу. И звук - работает только левый динамик, но скорее всего это недостаток именно моего экземляра (попался брак). "
10006894,5.0,"Пришлось продать квартиру, теперь приходится жить у вокзала в коробке, но зато с нормальным телевизором. "
10006894,5.0,"Большой, цветной"
10006894,5.0,Продал квартиру
10006894,5.0,"Когда строил дом из золота решил одну стену сделать полностью интерактивной, для чего купил 9 таких телевизоров и поставил их вместо торцевой стены матрицей 3*3 штуки (по цене получилось так-же как противоположная золотая стена). Всё ништяк, только зимой при температуре ниже -15 градусов экраны потеют и ручьем льется конденсат. Почему производитель не предусмотрел в этих телевизорах нормальной тепло и гидроизоляции ?"
10006894,5.0,Бальшоооой
10006894,5.0,Отпотевает
10006894,5.0,взял эту игрушку дочке вместо планшета странно но она ослепла к вечеру 
10006894,5.0,они есть 
10006894,5.0,их нет 
10006894,5.0,"Клянёмся вследующий раз после поражения на кубке конфедирации вместо шампанского, заказать на всех этот телевизор. Мы тут прикинули , по деньгам , то на то и выходит. Увидимся в Монте Карло ,болельщики!!!"
10006894,5.0,Лайк
10006894,5.0,ДизЛайк
10006894,5.0,Продал одну почку. Зато теперь есть классный телевизор
10006894,5.0,Доступно каждому
10006894,5.0,Нужны две почки
10006894,5.0,все понравилось!
10006894,5.0,"отличная цветопередача изображения, замечательно вписался в интерьер, очень удобный пульт д.у. "
10006894,5.0,"Есть ряд вопросов... Можно ли взять в ипотеку на 30 лет? Можно получить адрес человека, желательно с фото который уже приобрел такой телевизор? И нужна ли справка с психдиспансера при покупке? И это нормально, что при просмотре ценника у меня начал дергаться глаз?"
10006894,5.0,С чеком от покупки не берут в армию 
10006894,5.0,Жаль что природа не предусмотрела 4 почки...
10006894,5.0,Была бы бесплатная доставка наличкой бы рассчитался))
10006894,5.0,"Уже собирался купить, но"
10006894,5.0,Доставка 490 дороговато
10006894,5.0,Не плохой телик кокраз для машины но пока грузчики несли улетали два раза пришлось доставать а так телик норм
10006894,5.0,Бюджетный
10006894,5.0,"Слишком дешёвый, для лохов с пмойки"
10006894,5.0,"Не знаю что тут про цену пишут, у нас уже дома они стояли!"
10006894,5.0,Володя выглядит выше!
10006894,5.0,Мое лицо немного шире!
10006894,5.0,"При покупке не заметил ,что он изогнутый,а я хотел прямой.Продаю за символические 10000 деревяных рублей."
10006894,5.0,Помещается в на балконе.
10006894,5.0,Отдает дешевизной.
10006894,5.0,поменял на Крым.не жалею.
10006894,5.0,успел обзавестись в последний момент!
10006894,5.0,доставка в Ростов Почтой России почти разорила
10006894,5.0,Смотрю в основном новости на Первом канале ну и всякие там ток шоу типа ДАвай поженимся. Я безработный и мне телевизор очень помогает в борьбе со скукой. 
10006894,5.0,"Никто и не спорит, что этот телевизор не по карману большинству! Мне лично он пришелся по душе. Особенно порадовало то, что с ним в комплекте идет Мерседес Гелентваген. В таком комплекте телевизор очень удобно везти домой. "
10006894,5.0,Буду ждать обновленной версии. Хочу такой же в белом цвете в спальню. 
10006894,5.0,"Работал на этот телевизор 5 лет. Сейчас, находясь под домашнем арестом, понял, что это лучшая моя покупка. Смотрю страрые выпуски вечеров с Владимирович соловьевым и плачу ...  "
10006894,5.0,Лучший телевизор для просмотра новостей на первом канале.
10006894,5.0,Не видно дна. 
10006894,5.0,"Ах, раз такая пьянка - дайте два! Заверните! Еще и  в кухне поставлю, чтоб от шоу ""Голос"" не отрываться. "
10006894,5.0,Моё танцевальное соло из фильма смотрится еще эффектнее.
10006894,5.0,"Танцую теперь без штанов, пришлось продать, чтоб заплатить за доставку. Обдираловка!"
10006894,5.0,"При доставке грузчики уронили и экран согнулся. Начал разгибать и он лопнул, в техподержке сказали, что случай не гарантийный. Заказал еще один"
10006894,5.0,Компактный
10006894,5.0,Погнули экран при доставке
10006894,5.0,"Хотел заказать этот телевизор, долго звонил по номеру тел. 5999990. Но потом оказалось, что это не телефон, а цена. У вас точно нет ошибки на сайте?"
10006894,5.0,"Непревзойдённое изображение, чёткость выше всяких похвал. Эффект присутствия"
10006894,5.0,Нет
10006894,5.0,"Порадовала скидка в 5 процентов при оплате с карты онлайн.
P.S. Засада!!! Лимит по карте 500000 в день!!! 12 дней!!! Я здохну!!!"
10006894,5.0,"Телевизор хороший, большой"
10006894,5.0,"Вогнутый зря. Излучение собирается в фокус, можно лишиться кожи и зрения. Вообщем пожароопасен."
10006894,5.0,Понравилось что стоит именно 5999990!!!! За 6000000 уже конечно ж бы не взяла!  
10006894,5.0,"купил на днях, чтоб посмотреть классико барселона - реал.  а потом понял что бесплатной трансляции не будет, пришлось и ресивер покупать. но ничего, я доволен. телевизор конечно отпад, пока стоит пылится в коробке, на днях еще ипотеку взял ( спасибо начальству), но ничего, работа хорошая, скоро еще один такой же куплю"
10006894,5.0,"ой, не знаю что сказать"
10006894,5.0,слишком четкая картинка на матче барса - реал. аж глаза режет
10006894,5.0,"Не крепился на стенку. Но я смог таки его разогнуть! Немного ловкости рук, мужская сила и моя знаменитая смекалка - и теперь это действительно плоский экран!

Конечно, в завтрашний день не все могут смотреть, но с этим телевизором скорей удастся вам и мне смотреть всем в завтрашний день смотреть нам всем туда."
10006894,5.0,"Плюсы они на то и есть плюсы, чтобы ими и быть плюсами они есть."
10006894,5.0,"Минус если и минус, то не всегда это так, что мы себе представляем, а чаще наоборот, если он, конечно минус."
10006894,5.0,"Пришёл купить планшет для нашего храма , но продавец Аркадий дай Бог ему здоровья, уговорил взять вот это чудо. Из соседнего монастыря приходят монашки к нам смотреть футбол пить пиво и устраивать оргии. Он просто перевернул все наше мировозрение. Добавить нечего  вот оно блаженство для блаженных "
10006894,5.0,Обтянут кожей девственниц 
10006894,5.0,Не обнаружил 
10006894,5.0,"Купил случайно, не заметил как добавил в корзину.  Маловат, конечно, но на кухню в самый раз. Хорошее соотношение цена/качество."
10006894,5.0,Хорошая цветопередача
10006894,5.0,Не 180 обзор
10006894,3.0,"Консультанты в магазине уверяли что есть опция - данный TV может сворачиваться в трубу, и как бы ты в центре, типа панорамное телевидение и все такое. После покупки выяснилось, что кривизна экрана не меняется. Звонил в техподдержку, обещали исправить после выходных. "
10006894,3.0,ХорошЪ
10006894,3.0,Не сворачивается в трубу
10006894,5.0,iosнету жалко прям вообще
10006894,5.0,Норм телик
10006894,5.0,Нету  ios
10006894,4.0,"Отличные технические характеристики: экономичное энергопотребление, всего 866 вт, есть usb-разъем, гарантия целый (!!!) год.
Всем рекомендую данный телевизор, как и другую технику этой марки, которая служит веками и вообще не ломается."
10006894,4.0,"Российская сборка, доступная цена, промокод на 500 рублей"
10006894,4.0,Дорогая доставка
10006894,5.0,"Вот только о таком и мечтал. Прикольно на нем будет футбол смотреть и тут главное пас от нападающего не принять и ногой в экран не зарядить от такой реалистичности и в игровом азарте.
"
10006894,5.0,"Наконец для реальных пацанов реальная техника! Такой себе мой любимый размерчик! А главное 3Д в нем есть и нечего теперь деньги по кинотеатрам тратить, экономия для семьи будет."
10006894,5.0,Крутой!
10006894,5.0,"Занимаюсь строительством, поэтому могу себе позволить. 
Не верьте остальным нищебродам из комментов! У них нет денег на этот телевизор. Ну, разве что кроме Абрамовича и Кличко."
10006894,5.0,"Если смотреть близко, особенно теннис (вид сбоку), отлично разминает шею!"
10006894,4.0,"Из-за размеров не влез в лифт, хотели через окно втащить, как пианино, но тоже не влез. Повесили на соседнем доме и смотрим из окна. Всем нравится, соседям тоже. Иногда правда ругаемся с соседями из-за того какую передачу смотреть. "
10006894,4.0,Цветной.
10006894,4.0,Большой.
10006894,5.0,Наконец то смог купить себе этот телевизор! Все-таки правильно что мы подняли цену за парковку в Москве до 2000 руб/час!
10006894,5.0,Скромно выглядит. На фоне полковника ... можно казаться порядочным человеком
10006894,5.0,"Считаю, что за такие деньги телевизор могли бы отделать тротуарной плиткой по периметру"
10006894,5.0,Хотели с женой купить люльку для малыша. Продавец посоветовал это чудо. И укачивает хорошо и даже звук с картинкой у неё есть. Самсунг просто гении. Жаль через год уже придётся менять на большую. Отдам эту через год кому нужно будет.
10006894,5.0,Отлично качается
10006894,5.0,Инструкция на дешевой бумаге
10006894,4.0,"Понимаете, человеку с моим статусом, необходим такой телевизор. Новости смотреть, обращение моего президента Владимира Путина, Вести Недели. А то приходят наши ребята и говорят, вот по статусу ты огого, а телевизора хорошего нет. Вот и прикупил"
10006894,4.0,"Удобно, а главное не смотря на размеры войдет в лифт"
10006894,4.0,Еще не понял
10006894,5.0,Уж очень большой для моей малогабаритной камеры!
10006894,5.0,"Девачки, очень рекомендую, берите. Сказали, что скоро такую же модель выпустят для дамской сумочки, очень жду."
10006894,5.0,"Подружка пасаветовала зекрало, у нее в ванной такое же стоит. В ванную комнату не стала ставить, слишком маленький, а вот, как зекрало в салон автомобиля - очень удобно."
10006894,5.0,Поверхность темновата немного.
10006894,5.0,"Коллеги по работе, говорят, что дешевка. Купил, рассчитывая на большую коробку. Но ошибся. Лучше бы взял экран от IMAXa."
10006894,5.0,"Стандартный телевизор. Плюсом то, что по уверению дилера такие стоят у членов королевской династии и сотрудников счетной палаты.."
10006894,5.0,В коробку из-под телевизора влезает мало пачек евро. Холодильник удобнее.
10006894,1.0,"Потребляемая мощность    866 Вт
Вес    105 кг
Такой мощный и тяжелый, а гвоздь в стену вбить не может ("
10006894,1.0,цена
10006894,1.0,я его боюсь
10006894,5.0,"Работаю уборщицей в газпроме.  Получила аванс, купила. На работе правда говорю, что телека принципиально  в доме нету. Стыдно говорить коллегам, что купила бюджетку  Могут не понять."
10006894,5.0,"Большой, соседи завидуют"
10006894,5.0,Нет
10006894,5.0,"Классная вещь! Купил, поставил на участке и начал строить вокруг него дом, чтобы потом не ломать стены, чтобы занести."
10006894,5.0,Мотивирует
10006894,5.0,Не обнаружено
10006894,1.0,"Вы серьезно? 6 миллионов рублей за телек? я работаю не на последней должности (в подчинении более 100 сотрудников) в одной из микро финансовых орг. вот объясните мне, сколько должен зарабатывать человек, что бы купить телек стоимостью в новый гелентваген???"
10006894,1.0,не нашел плюсов
10006894,1.0,Телек не для нищ....
10006894,5.0,"Купил продав дом в Армении, барашков в Армении, и весь запас коньяка Арарат. Живу в поле, от местной стройки подключил к шалашу электричество. Смотрю телевизор. Счастлив."
10006894,5.0,"Заменяет все сферы жизнедеятельности, путешествую, ем и живу в телевизоре. Можно играть на приставке Dendi в Марио или СуперКонтру. Впечатляет. "
